"Year";"Month";"Day";"Tavg";"Pr";"Sn";"Date";"Sn_quality"
1991;11;24;-5,7;1,1;27;"1991-11-24";0
1991;11;25;-17;0,4;31;"1991-11-25";0
1991;11;26;-23,6;0,8;31;"1991-11-26";0
1991;11;27;-16,3;1,7;31;"1991-11-27";0
1991;11;28;-28,8;0;33;"1991-11-28";0
1991;11;29;-35,6;0,3;33;"1991-11-29";0
1991;11;30;-38,4;1,9;33;"1991-11-30";0
1991;12;1;-39;0,4;34;"1991-12-01";0
1991;12;2;-29,9;1;33;"1991-12-02";0
1991;12;3;-32;0;33;"1991-12-03";0
1991;12;4;-40,9;0;33;"1991-12-04";0
1991;12;5;-41,7;0;33;"1991-12-05";0
1991;12;6;-41,4;0;33;"1991-12-06";0
1991;12;7;-34,9;0;33;"1991-12-07";0
1991;12;8;-32,2;0;33;"1991-12-08";0
1991;12;9;-33,4;0;33;"1991-12-09";0
